id,name,type,timestamp,severity,description,source,related_assets,related_attacks
event-01163,Incident - 1163,Incident,2025-06-20T10:11:00Z,medium,Incident détecté: Accès non autorisé.,firewall,IT-01019,T2511
event-01164,Panne Système - 1164,Panne Système,2025-09-23T02:26:00Z,low,Panne système: Réseau indisponible.,sysmon,IT-00212,
event-01165,Incident - 1165,Incident,2025-02-07T06:28:00Z,low,Incident détecté: Trafic réseau anormal.,manual,"IT-04934, IT-00369",T7373
event-01166,Alerte - 1166,Alerte,2025-05-25T15:06:00Z,high,Alerte générée: Scan de port.,manual,"IT-04686, IT-08264",T3845
event-01167,Incident - 1167,Incident,2025-11-28T03:11:00Z,low,Incident détecté: Trafic réseau anormal.,apache,IT-07628,T8280
event-01168,Incident - 1168,Incident,2025-09-21T17:30:00Z,high,Incident détecté: Exécution de commande suspecte.,firewall,IT-09526,T2634
event-01169,Attaque Détectée - 1169,Attaque Détectée,2025-11-11T12:43:00Z,high,Attaque détectée: Tentative de ZeroLogon.,suricata,IT-05090,T3845
event-01170,Maintenance - 1170,Maintenance,2025-10-16T19:13:00Z,critical,Maintenance planifiée: Sauvegarde des données.,firewall,"IT-09389, IT-01097",
event-01171,Panne Système - 1171,Panne Système,2025-06-01T11:47:00Z,critical,Panne système: Réseau indisponible.,suricata,"IT-05424, IT-07671",
event-01172,Panne Système - 1172,Panne Système,2025-08-31T14:20:00Z,low,Panne système: Base de données inaccessible.,sysmon,IT-05445,
event-01173,Panne Système - 1173,Panne Système,2025-08-14T21:48:00Z,high,Panne système: Réseau indisponible.,firewall,IT-03348,
event-01174,Attaque Détectée - 1174,Attaque Détectée,2025-09-03T17:48:00Z,low,Attaque détectée: Exploitation de Log4Shell.,firewall,"IT-03384, IT-08149",CVE-2025-8035
event-01175,Panne Système - 1175,Panne Système,2025-08-25T15:10:00Z,medium,Panne système: Base de données inaccessible.,manual,"IT-03576, IT-01913",
event-01176,Incident - 1176,Incident,2025-08-15T22:26:00Z,high,Incident détecté: Trafic réseau anormal.,sysmon,IT-00212,T9036
event-01177,Alerte - 1177,Alerte,2025-02-12T22:28:00Z,critical,Alerte générée: Scan de port.,apache,"IT-01838, IT-08325",CVE-2023-2007
event-01178,Maintenance - 1178,Maintenance,2025-01-25T16:16:00Z,low,Maintenance planifiée: Redémarrage du réseau.,firewall,"IT-00794, IT-06404",
event-01179,Alerte - 1179,Alerte,2025-09-29T19:44:00Z,low,Alerte générée: Requête SQL suspecte.,suricata,IT-06617,T9938
event-01180,Maintenance - 1180,Maintenance,2025-05-16T21:45:00Z,medium,Maintenance planifiée: Mise à jour du serveur.,suricata,"IT-01870, IT-06102",
event-01181,Panne Système - 1181,Panne Système,2025-08-02T17:13:00Z,medium,Panne système: Base de données inaccessible.,apache,IT-01749,
event-01182,Attaque Détectée - 1182,Attaque Détectée,2025-11-09T00:34:00Z,low,Attaque détectée: Attaque par force brute.,apache,"IT-00595, IT-00590",T7048
event-01183,Alerte - 1183,Alerte,2025-11-12T00:09:00Z,critical,Alerte générée: Tentative de brute-force.,firewall,IT-01306,CVE-2020-5648
event-01184,Incident - 1184,Incident,2025-11-21T11:54:00Z,low,Incident détecté: Accès non autorisé.,firewall,"IT-04747, IT-04189",CVE-2020-2132
event-01185,Incident - 1185,Incident,2025-02-23T07:01:00Z,critical,Incident détecté: Accès non autorisé.,suricata,IT-09947,T2687
event-01186,Attaque Détectée - 1186,Attaque Détectée,2025-08-25T14:42:00Z,high,Attaque détectée: Exploitation de Log4Shell.,sysmon,IT-01447,CVE-2021-1384
event-01187,Attaque Détectée - 1187,Attaque Détectée,2025-09-20T18:06:00Z,low,Attaque détectée: Attaque par force brute.,manual,IT-05569,T2195
event-01188,Maintenance - 1188,Maintenance,2025-03-16T22:22:00Z,medium,Maintenance planifiée: Mise à jour du serveur.,sysmon,IT-07845,
event-01189,Maintenance - 1189,Maintenance,2025-01-08T08:11:00Z,high,Maintenance planifiée: Redémarrage du réseau.,firewall,"IT-05543, IT-06512",
event-01190,Panne Système - 1190,Panne Système,2025-11-26T09:59:00Z,critical,Panne système: Serveur hors ligne.,sysmon,"IT-07637, IT-03762",
event-01191,Maintenance - 1191,Maintenance,2025-01-17T05:22:00Z,high,Maintenance planifiée: Sauvegarde des données.,manual,"IT-07392, IT-03872",
event-01192,Attaque Détectée - 1192,Attaque Détectée,2025-09-25T14:38:00Z,high,Attaque détectée: Tentative de ZeroLogon.,suricata,"IT-08218, IT-07707",CVE-2023-2593
event-01193,Alerte - 1193,Alerte,2025-07-18T06:25:00Z,critical,Alerte générée: Tentative de brute-force.,apache,"IT-01370, IT-01028",CVE-2022-3521
event-01194,Incident - 1194,Incident,2025-01-05T11:20:00Z,high,Incident détecté: Trafic réseau anormal.,sysmon,"IT-00530, IT-06733",T7087
event-01195,Alerte - 1195,Alerte,2025-04-14T16:36:00Z,low,Alerte générée: Tentative de brute-force.,apache,"IT-04841, IT-01024",T4345
event-01196,Attaque Détectée - 1196,Attaque Détectée,2025-09-25T13:43:00Z,medium,Attaque détectée: Attaque par force brute.,suricata,IT-09458,CVE-2024-7442
event-01197,Attaque Détectée - 1197,Attaque Détectée,2025-06-23T16:45:00Z,medium,Attaque détectée: Tentative de ZeroLogon.,firewall,IT-02228,CVE-2023-3542
event-01198,Alerte - 1198,Alerte,2025-12-13T11:45:00Z,low,Alerte générée: Requête SQL suspecte.,suricata,IT-08200,T8424
event-01199,Maintenance - 1199,Maintenance,2025-03-18T17:13:00Z,low,Maintenance planifiée: Redémarrage du réseau.,manual,"IT-01515, IT-02465",
event-01200,Incident - 1200,Incident,2025-06-27T13:37:00Z,low,Incident détecté: Accès non autorisé.,sysmon,IT-05015,CVE-2022-6319
event-01201,Attaque Détectée - 1201,Attaque Détectée,2025-10-01T22:54:00Z,low,Attaque détectée: Tentative de ZeroLogon.,apache,"IT-01048, IT-04070",T8056
event-01202,Attaque Détectée - 1202,Attaque Détectée,2025-12-16T15:21:00Z,low,Attaque détectée: Exploitation de Log4Shell.,firewall,IT-02278,T2610
event-01203,Panne Système - 1203,Panne Système,2025-11-30T03:00:00Z,critical,Panne système: Serveur hors ligne.,apache,IT-08524,
event-01204,Incident - 1204,Incident,2025-05-29T09:07:00Z,low,Incident détecté: Exécution de commande suspecte.,manual,"IT-08459, IT-04760",CVE-2021-8945
event-01205,Incident - 1205,Incident,2025-05-09T18:05:00Z,low,Incident détecté: Trafic réseau anormal.,suricata,IT-01992,T5459
event-01206,Panne Système - 1206,Panne Système,2025-08-15T19:39:00Z,high,Panne système: Base de données inaccessible.,sysmon,"IT-00469, IT-07199",
event-01207,Maintenance - 1207,Maintenance,2025-07-11T23:51:00Z,low,Maintenance planifiée: Mise à jour du serveur.,sysmon,IT-01996,
event-01208,Maintenance - 1208,Maintenance,2025-09-21T16:04:00Z,critical,Maintenance planifiée: Sauvegarde des données.,firewall,IT-07321,
event-01209,Maintenance - 1209,Maintenance,2025-05-04T13:45:00Z,low,Maintenance planifiée: Sauvegarde des données.,manual,"IT-03019, IT-04087",
event-01210,Alerte - 1210,Alerte,2025-12-31T17:32:00Z,high,Alerte générée: Scan de port.,firewall,IT-09509,CVE-2023-7120
event-01211,Attaque Détectée - 1211,Attaque Détectée,2025-04-01T17:14:00Z,critical,Attaque détectée: Attaque par force brute.,sysmon,"IT-02543, IT-03412",T8517
event-01212,Maintenance - 1212,Maintenance,2025-08-17T14:54:00Z,low,Maintenance planifiée: Sauvegarde des données.,suricata,IT-06635,
event-01213,Panne Système - 1213,Panne Système,2025-08-11T19:50:00Z,low,Panne système: Base de données inaccessible.,sysmon,IT-03789,
event-01214,Alerte - 1214,Alerte,2025-10-29T18:54:00Z,high,Alerte générée: Tentative de brute-force.,sysmon,"IT-00920, IT-05895",CVE-2020-4341
event-01215,Incident - 1215,Incident,2025-08-03T21:11:00Z,medium,Incident détecté: Accès non autorisé.,suricata,"IT-07655, IT-07983",T7201
event-01216,Incident - 1216,Incident,2025-11-07T18:31:00Z,critical,Incident détecté: Exécution de commande suspecte.,manual,IT-04300,CVE-2025-2575
event-01217,Maintenance - 1217,Maintenance,2025-11-18T23:32:00Z,low,Maintenance planifiée: Mise à jour du serveur.,firewall,IT-03173,
event-01218,Alerte - 1218,Alerte,2025-05-12T17:14:00Z,medium,Alerte générée: Tentative de brute-force.,manual,"IT-05862, IT-00601",CVE-2022-6682
event-01219,Alerte - 1219,Alerte,2025-02-23T13:45:00Z,high,Alerte générée: Scan de port.,sysmon,IT-01276,CVE-2022-4419
event-01220,Attaque Détectée - 1220,Attaque Détectée,2025-06-09T03:28:00Z,critical,Attaque détectée: Exploitation de Log4Shell.,sysmon,IT-05867,T6783
event-01221,Panne Système - 1221,Panne Système,2025-06-24T04:23:00Z,medium,Panne système: Serveur hors ligne.,sysmon,"IT-08961, IT-03607",
event-01222,Panne Système - 1222,Panne Système,2025-10-29T04:50:00Z,high,Panne système: Réseau indisponible.,apache,"IT-04606, IT-03973",
event-01223,Panne Système - 1223,Panne Système,2025-02-16T15:37:00Z,medium,Panne système: Réseau indisponible.,manual,"IT-01745, IT-04062",
event-01224,Alerte - 1224,Alerte,2025-01-15T07:23:00Z,low,Alerte générée: Requête SQL suspecte.,firewall,"IT-07234, IT-05236",T4867
event-01225,Panne Système - 1225,Panne Système,2025-05-22T01:24:00Z,low,Panne système: Serveur hors ligne.,suricata,IT-06909,
event-01226,Attaque Détectée - 1226,Attaque Détectée,2025-12-30T17:47:00Z,critical,Attaque détectée: Tentative de ZeroLogon.,sysmon,IT-07181,CVE-2022-6656
event-01227,Attaque Détectée - 1227,Attaque Détectée,2025-08-09T09:29:00Z,critical,Attaque détectée: Tentative de ZeroLogon.,suricata,"IT-07993, IT-09983",T1371
event-01228,Attaque Détectée - 1228,Attaque Détectée,2025-01-15T05:10:00Z,medium,Attaque détectée: Tentative de ZeroLogon.,firewall,"IT-01127, IT-02547",CVE-2021-8055
event-01229,Panne Système - 1229,Panne Système,2025-07-15T21:27:00Z,low,Panne système: Serveur hors ligne.,suricata,IT-00069,
event-01230,Alerte - 1230,Alerte,2025-06-26T00:42:00Z,critical,Alerte générée: Requête SQL suspecte.,manual,IT-04202,CVE-2025-5404
event-01231,Panne Système - 1231,Panne Système,2025-10-12T19:14:00Z,critical,Panne système: Serveur hors ligne.,suricata,"IT-07219, IT-05788",
event-01232,Panne Système - 1232,Panne Système,2025-02-08T20:27:00Z,high,Panne système: Serveur hors ligne.,manual,IT-05436,
event-01233,Panne Système - 1233,Panne Système,2025-10-02T11:50:00Z,high,Panne système: Réseau indisponible.,suricata,"IT-00589, IT-04444",
event-01234,Attaque Détectée - 1234,Attaque Détectée,2025-02-03T03:50:00Z,critical,Attaque détectée: Exploitation de Log4Shell.,sysmon,IT-05671,T3195
event-01235,Alerte - 1235,Alerte,2025-11-28T19:47:00Z,high,Alerte générée: Requête SQL suspecte.,suricata,IT-02388,CVE-2025-1306
event-01236,Attaque Détectée - 1236,Attaque Détectée,2025-02-04T23:16:00Z,low,Attaque détectée: Exploitation de Log4Shell.,suricata,IT-06434,CVE-2022-2409
event-01237,Maintenance - 1237,Maintenance,2025-06-22T02:09:00Z,high,Maintenance planifiée: Sauvegarde des données.,apache,"IT-07688, IT-00100",
event-01238,Panne Système - 1238,Panne Système,2025-03-31T23:58:00Z,critical,Panne système: Base de données inaccessible.,firewall,"IT-05007, IT-00880",
event-01239,Maintenance - 1239,Maintenance,2025-04-09T23:55:00Z,medium,Maintenance planifiée: Redémarrage du réseau.,firewall,IT-05788,
event-01240,Alerte - 1240,Alerte,2025-11-09T15:53:00Z,high,Alerte générée: Scan de port.,suricata,"IT-04843, IT-03776",CVE-2022-2409
event-01241,Attaque Détectée - 1241,Attaque Détectée,2025-08-14T14:31:00Z,medium,Attaque détectée: Attaque par force brute.,sysmon,"IT-02975, IT-01604",T2766
event-01242,Maintenance - 1242,Maintenance,2025-09-13T21:28:00Z,critical,Maintenance planifiée: Redémarrage du réseau.,suricata,"IT-09810, IT-05569",
event-01243,Maintenance - 1243,Maintenance,2025-10-19T04:54:00Z,medium,Maintenance planifiée: Mise à jour du serveur.,apache,"IT-04286, IT-00512",
event-01244,Alerte - 1244,Alerte,2025-09-27T11:05:00Z,high,Alerte générée: Tentative de brute-force.,suricata,"IT-04853, IT-05315",CVE-2022-5169
event-01245,Maintenance - 1245,Maintenance,2025-10-25T12:44:00Z,critical,Maintenance planifiée: Mise à jour du serveur.,suricata,IT-07406,
event-01246,Alerte - 1246,Alerte,2025-12-29T13:07:00Z,low,Alerte générée: Scan de port.,sysmon,"IT-01331, IT-04744",CVE-2021-1024
event-01247,Incident - 1247,Incident,2025-09-10T14:04:00Z,medium,Incident détecté: Trafic réseau anormal.,firewall,"IT-00136, IT-09241",T7245
event-01248,Incident - 1248,Incident,2025-07-18T20:09:00Z,medium,Incident détecté: Exécution de commande suspecte.,manual,IT-09302,T2522
event-01249,Incident - 1249,Incident,2025-04-09T14:19:00Z,critical,Incident détecté: Exécution de commande suspecte.,suricata,"IT-01194, IT-02141",T2657
event-01250,Incident - 1250,Incident,2025-08-05T04:21:00Z,high,Incident détecté: Exécution de commande suspecte.,manual,"IT-01809, IT-04755",CVE-2022-6656
event-01251,Incident - 1251,Incident,2025-10-15T15:09:00Z,high,Incident détecté: Accès non autorisé.,suricata,IT-06405,T7648
event-01252,Maintenance - 1252,Maintenance,2025-06-06T01:41:00Z,high,Maintenance planifiée: Sauvegarde des données.,suricata,IT-05398,
event-01253,Panne Système - 1253,Panne Système,2025-07-31T18:17:00Z,high,Panne système: Base de données inaccessible.,firewall,IT-07227,
event-01254,Maintenance - 1254,Maintenance,2025-06-29T04:05:00Z,critical,Maintenance planifiée: Redémarrage du réseau.,apache,IT-08120,
event-01255,Panne Système - 1255,Panne Système,2025-04-18T18:15:00Z,high,Panne système: Réseau indisponible.,apache,IT-03732,
event-01256,Incident - 1256,Incident,2025-10-11T12:36:00Z,critical,Incident détecté: Accès non autorisé.,manual,"IT-06516, IT-02051",CVE-2022-2241
event-01257,Maintenance - 1257,Maintenance,2025-05-24T15:21:00Z,low,Maintenance planifiée: Sauvegarde des données.,sysmon,"IT-00161, IT-03825",
event-01258,Maintenance - 1258,Maintenance,2025-05-25T06:56:00Z,medium,Maintenance planifiée: Mise à jour du serveur.,firewall,IT-08953,
event-01259,Maintenance - 1259,Maintenance,2025-02-07T06:42:00Z,high,Maintenance planifiée: Mise à jour du serveur.,manual,"IT-05880, IT-07810",
event-01260,Incident - 1260,Incident,2025-04-19T09:16:00Z,high,Incident détecté: Accès non autorisé.,firewall,"IT-08465, IT-09255",T6190
event-01261,Alerte - 1261,Alerte,2025-05-09T14:49:00Z,low,Alerte générée: Tentative de brute-force.,suricata,IT-07426,T1959
event-01262,Alerte - 1262,Alerte,2025-08-22T11:42:00Z,medium,Alerte générée: Tentative de brute-force.,manual,IT-08814,CVE-2020-9508
event-01263,Alerte - 1263,Alerte,2025-10-09T11:25:00Z,critical,Alerte générée: Tentative de brute-force.,sysmon,"IT-09029, IT-06235",CVE-2023-4074
event-01264,Incident - 1264,Incident,2025-05-27T17:43:00Z,low,Incident détecté: Exécution de commande suspecte.,suricata,IT-01340,CVE-2024-5807
event-01265,Maintenance - 1265,Maintenance,2025-04-24T14:30:00Z,critical,Maintenance planifiée: Redémarrage du réseau.,manual,IT-06659,
event-01266,Maintenance - 1266,Maintenance,2025-02-10T16:22:00Z,low,Maintenance planifiée: Redémarrage du réseau.,apache,IT-02810,
event-01267,Incident - 1267,Incident,2025-01-10T04:21:00Z,low,Incident détecté: Exécution de commande suspecte.,firewall,IT-05696,T2226
event-01268,Incident - 1268,Incident,2025-05-28T00:02:00Z,medium,Incident détecté: Accès non autorisé.,manual,IT-01797,T2362
event-01269,Maintenance - 1269,Maintenance,2025-06-28T19:16:00Z,critical,Maintenance planifiée: Redémarrage du réseau.,manual,IT-04935,
event-01270,Attaque Détectée - 1270,Attaque Détectée,2025-05-26T14:16:00Z,high,Attaque détectée: Exploitation de Log4Shell.,sysmon,"IT-08239, IT-09754",CVE-2022-1778
event-01271,Attaque Détectée - 1271,Attaque Détectée,2025-06-25T06:56:00Z,high,Attaque détectée: Exploitation de Log4Shell.,sysmon,IT-06105,T3107
event-01272,Attaque Détectée - 1272,Attaque Détectée,2025-06-12T04:08:00Z,high,Attaque détectée: Exploitation de Log4Shell.,manual,"IT-01374, IT-02769",CVE-2021-8462
event-01273,Maintenance - 1273,Maintenance,2025-02-24T07:07:00Z,medium,Maintenance planifiée: Redémarrage du réseau.,suricata,"IT-01525, IT-09266",
event-01274,Attaque Détectée - 1274,Attaque Détectée,2025-01-07T19:00:00Z,high,Attaque détectée: Tentative de ZeroLogon.,manual,IT-03436,T8203
event-01275,Panne Système - 1275,Panne Système,2025-01-07T22:34:00Z,low,Panne système: Réseau indisponible.,suricata,IT-04808,
event-01276,Attaque Détectée - 1276,Attaque Détectée,2025-12-21T01:32:00Z,high,Attaque détectée: Tentative de ZeroLogon.,firewall,IT-04725,CVE-2024-3506
event-01277,Incident - 1277,Incident,2025-07-11T12:06:00Z,medium,Incident détecté: Trafic réseau anormal.,apache,IT-09290,T5963
event-01278,Incident - 1278,Incident,2025-08-14T02:59:00Z,high,Incident détecté: Exécution de commande suspecte.,apache,IT-08965,T7365
event-01279,Panne Système - 1279,Panne Système,2025-12-07T01:29:00Z,critical,Panne système: Base de données inaccessible.,suricata,"IT-01848, IT-01772",
event-01280,Incident - 1280,Incident,2025-12-18T11:55:00Z,critical,Incident détecté: Accès non autorisé.,suricata,IT-04205,CVE-2022-8754
event-01281,Incident - 1281,Incident,2025-08-26T06:55:00Z,low,Incident détecté: Trafic réseau anormal.,sysmon,IT-00935,T2917
event-01282,Attaque Détectée - 1282,Attaque Détectée,2025-01-26T23:46:00Z,medium,Attaque détectée: Exploitation de Log4Shell.,sysmon,"IT-09026, IT-08807",T7514
event-01283,Panne Système - 1283,Panne Système,2025-06-07T19:28:00Z,medium,Panne système: Serveur hors ligne.,manual,IT-09898,
event-01284,Attaque Détectée - 1284,Attaque Détectée,2025-07-03T16:22:00Z,low,Attaque détectée: Attaque par force brute.,firewall,IT-05354,CVE-2021-7724
event-01285,Alerte - 1285,Alerte,2025-02-27T18:20:00Z,high,Alerte générée: Tentative de brute-force.,firewall,"IT-08379, IT-02242",CVE-2024-4620
event-01286,Incident - 1286,Incident,2025-08-08T06:54:00Z,low,Incident détecté: Exécution de commande suspecte.,sysmon,IT-08377,T4233
event-01287,Maintenance - 1287,Maintenance,2025-11-10T23:51:00Z,high,Maintenance planifiée: Sauvegarde des données.,apache,"IT-06180, IT-00547",
